"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"All other diseases (Residual) "	"GR113-111"	62	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	404	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	227	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	222	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	177	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	12	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	158	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	93	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	29	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	64	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	102	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	88	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	14	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jun., 2020"	"2020/06"	"#COVID-19 (U07.1)"	"GR113-137"	19	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	39	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	41	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	11	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	17	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	53	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	40	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Other heart diseases (I26-I51)"	"GR113-064"	33	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	27	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	10	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	10	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	13	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	15	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"All other diseases (Residual) "	"GR113-111"	66	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	403	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	199	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	190	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	204	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	10	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	180	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	11	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	80	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	28	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	52	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	91	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	83	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	15	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	14	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Jul., 2020"	"2020/07"	"#COVID-19 (U07.1)"	"GR113-137"	35	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	22	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	54	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	15	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	12	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Leukemia (C91-C95)"	"GR113-040"	12	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	17	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	12	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	49	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	42	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Other heart diseases (I26-I51)"	"GR113-064"	36	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	33	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	12	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Asthma (J45-J46)"	"GR113-085"	11	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	22	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	20	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	15	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"All other diseases (Residual) "	"GR113-111"	66	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	401	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	226	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	220	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	175	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	11	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	153	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	103	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	29	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	74	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	79	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	68	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	11	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	11	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	10	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Aug., 2020"	"2020/08"	"#COVID-19 (U07.1)"	"GR113-137"	19	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	16	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	44	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	10	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	11	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Leukemia (C91-C95)"	"GR113-040"	10	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	18	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	33	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	22	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Other heart diseases (I26-I51)"	"GR113-064"	20	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	19	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	16	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	15	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	14	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"All other diseases (Residual) "	"GR113-111"	64	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	347	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	183	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	178	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	164	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	144	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	107	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	33	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	74	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	77	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	63	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	14	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Sep., 2020"	"2020/09"	"#COVID-19 (U07.1)"	"GR113-137"	12	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	13	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	41	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	13	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Leukemia (C91-C95)"	"GR113-040"	11	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	13	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	11	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	25	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	19	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Other heart diseases (I26-I51)"	"GR113-064"	16	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	14	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	10	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	20	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	19	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"All other diseases (Residual) "	"GR113-111"	63	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	349	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	184	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	181	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	165	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	156	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	132	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	42	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	90	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	72	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	57	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	15	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Oct., 2020"	"2020/10"	"#COVID-19 (U07.1)"	"GR113-137"	11	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Nov., 2020"	"2020/11"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	25	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Nov., 2020"	"2020/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	47	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Nov., 2020"	"2020/11"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	21	Not Applicable	Not Applicable
	"15-24 years"	"15-24"	"Female"	"F"	"Nov., 2020"	"2020/11"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	46	Not Applicable	Not Applicable
